length,width
0.6645161290322581,0.30806451612903224
0.6693548387096775,0.30483870967741933
0.6741935483870968,0.24838709677419354
0.6790322580645161,0.25
0.685483870967742,0.2467741935483871
0.6903225806451613,0.24193548387096775
0.6951612903225807,0.17419354838709677
0.7,0.17419354838709677
0.7048387096774194,0.1693548387096774
0.7096774193548387,0.16451612903225807
0.7145161290322581,0.15806451612903225
0.7193548387096774,0.1064516129032258
0.7241935483870967,0.10806451612903226
0.7306451612903226,0.11774193548387096
0.7354838709677419,0.12903225806451613
0.7403225806451612,0.13709677419354838
0.7451612903225806,0.1435483870967742
0.75,0.1435483870967742
0.7548387096774194,0.14193548387096774
0.7596774193548387,0.14516129032258066
0.7645161290322581,0.14838709677419354
0.7693548387096774,0.1532258064516129
0.7758064516129033,0.16612903225806452
0.7806451612903226,0.18064516129032257
0.785483870967742,0.2564516129032258
0.7903225806451613,0.2806451612903226
0.7951612903225806,0.29193548387096774
0.8,0.3
0.8048387096774193,0.3064516129032258
0.8096774193548387,0.3096774193548387
0.814516129032258,0.3096774193548387
0.8209677419354838,0.3064516129032258
0.8258064516129032,0.3016129032258065
0.8306451612903226,0.29516129032258065
0.8354838709677419,0.2161290322580645
0.8403225806451613,0.21451612903225806
0.8451612903225807,0.21774193548387097
0.85,0.22258064516129034
0.8548387096774194,0.22580645161290322
0.8596774193548387,0.22903225806451613
0.8661290322580645,0.2403225806451613
0.8709677419354839,0.21935483870967742
0.8758064516129033,0.22903225806451613
0.8806451612903226,0.23225806451612904
0.885483870967742,0.23387096774193547
0.8903225806451613,0.2306451612903226
0.8951612903225806,0.22741935483870968
0.9,0.22096774193548388
0.9048387096774193,0.21451612903225806
0.9112903225806451,0.2
0.9161290322580645,0.17419354838709677
0.9209677419354839,0.17419354838709677
0.9258064516129032,0.17096774193548386
0.9306451612903226,0.1403225806451613
0.935483870967742,0.14677419354838708
0.9403225806451613,0.1532258064516129
0.9451612903225807,0.15645161290322582
0.95,0.15645161290322582
0.9564516129032258,0.15161290322580645
0.9612903225806452,0.14838709677419354
0.9661290322580645,0.1435483870967742
0.9709677419354839,0.13709677419354838
0.9758064516129032,0.07903225806451612
0.9806451612903225,0.06935483870967742
0.9854838709677419,0.05967741935483871
0.9903225806451613,0.020967741935483872
0.9951612903225806,0.014516129032258065
1.0,0.0064516129032258064
