length,width
0.27741466957153227,0.20915032679738563
0.2824981844589688,0.20624546114742193
0.2875816993464052,0.19607843137254902
0.29266521423384173,0.1786492374727669
0.2970225127087872,0.19680464778503995
0.3021060275962236,0.20697167755991286
0.30718954248366015,0.214960058097313
0.31227305737109656,0.2185911401597676
0.3173565722585331,0.21931735657225854
0.3224400871459695,0.2178649237472767
0.3275236020334059,0.21641249092229484
0.33260711692084244,0.2178649237472767
0.33769063180827885,0.22076978939724037
0.3427741466957154,0.22294843863471314
0.3478576615831518,0.22657952069716775
0.3529411764705882,0.23021060275962238
0.3572984749455338,0.23238925199709515
0.3623819898329702,0.2345679012345679
0.36746550472040673,0.23311546840958605
0.37254901960784315,0.22875816993464052
0.37763253449527956,0.22294843863471314
0.3827160493827161,0.22004357298474944
0.3877995642701525,0.21713870733478577
0.3928830791575889,0.1793754538852578
0.39796659404502543,0.1430646332607117
0.40305010893246185,0.14524328249818447
0.4081336238198984,0.1466957153231663
0.41249092229484385,0.1503267973856209
0.41757443718228027,0.15468409586056645
0.4226579520697168,0.16194625998547568
0.4277414669571532,0.17429193899782136
0.43282498184458973,0.19607843137254902
0.43790849673202614,0.23819898329702252
0.44299201161946256,0.23892519970951343
0.4480755265068991,0.23965141612200436
0.4531590413943355,0.2403776325344953
0.458242556281772,0.23674655047204066
0.46332607116920843,0.23093681917211328
0.46840958605664484,0.2214960058097313
0.47276688453159044,0.19607843137254902
0.47785039941902685,0.2018881626724764
0.4829339143064634,0.22730573710965868
0.4880174291938998,0.22948438634713145
0.4931009440813362,0.23093681917211328
0.4981844589687727,0.1568627450980392
0.5032679738562091,0.16848220769789396
0.5083514887436456,0.17792302106027597
0.5134350036310821,0.19026870007262164
0.5185185185185186,0.20116194625998549
0.523602033405955,0.2178649237472767
0.5286855482933914,0.21931735657225854
0.533042846768337,0.2178649237472767
0.5381263616557734,0.21278140885984023
0.5432098765432098,0.19317356572258534
0.5482933914306463,0.19898329702251272
0.5533769063180828,0.20406681190994916
0.5584604212055193,0.20624546114742193
0.5635439360929557,0.2084241103848947
0.5686274509803921,0.21060275962236746
0.5737109658678285,0.19389978213507625
0.5787944807552651,0.2047930283224401
0.5838779956427016,0.21641249092229484
0.588961510530138,0.22585330428467684
0.5933188090050835,0.23238925199709515
0.59840232389252,0.2374727668845316
0.6034858387799564,0.23674655047204066
0.6085693536673928,0.2280319535221496
0.6136528685548293,0.22440087145969498
0.6187363834422658,0.2251270878721859
0.6238198983297023,0.20406681190994916
0.6289034132171387,0.22076978939724037
0.6339869281045751,0.23311546840958605
0.6390704429920115,0.24473493100944083
0.6441539578794481,0.2541757443718228
0.6485112563543936,0.2599854756717502
0.6535947712418301,0.262164124909223
0.6586782861292666,0.2643427741466957
0.663761801016703,0.262164124909223
0.6688453159041394,0.2549019607843137
0.6739288307915758,0.21641249092229484
0.6790123456790124,0.2185911401597676
0.6840958605664488,0.21931735657225854
0.6891793754538853,0.2120551924473493
0.6942628903413217,0.140159767610748
0.6993464052287581,0.1430646332607117
0.7044299201161947,0.14887436456063907
0.7087872185911401,0.1532316630355846
0.7138707334785765,0.1532316630355846
0.7189542483660131,0.1365286855482934
0.7240377632534496,0.14814814814814814
0.729121278140886,0.16122004357298475
0.7342047930283224,0.17501815541031226
0.7392883079157588,0.18518518518518517
0.7443718228031954,0.19172113289760348
0.7494553376906319,0.19753086419753085
0.7545388525780683,0.2018881626724764
0.7596223674655047,0.2047930283224401
0.7647058823529411,0.20551924473493102
0.7690631808278867,0.2047930283224401
0.7741466957153231,0.18736383442265794
0.7792302106027597,0.19099491648511258
0.7843137254901961,0.19099491648511258
0.7893972403776326,0.14960058097313
0.794480755265069,0.15758896151053015
0.7995642701525054,0.17138707334785766
0.8046477850399419,0.18518518518518517
0.8097312999273784,0.19317356572258534
0.8148148148148149,0.19680464778503995
0.8198983297022513,0.1655773420479303
0.8242556281771968,0.1721132897603486
0.8293391430646333,0.1786492374727669
0.8344226579520697,0.1793754538852578
0.8395061728395061,0.15758896151053015
0.8445896877269427,0.15904139433551198
0.8496732026143791,0.15976761074800291
0.8547567175018156,0.16122004357298475
0.859840232389252,0.16485112563543936
0.8649237472766884,0.17066085693536673
0.8700072621641249,0.17647058823529413
0.8750907770515614,0.18155410312273057
0.8801742919389979,0.1859114015976761
0.8845315904139434,0.1888162672476398
0.8896151053013798,0.19172113289760348
0.8946986201888163,0.19317356572258534
0.8997821350762527,0.16702977487291212
0.9048656499636891,0.1728395061728395
0.9099491648511256,0.17719680464778503
0.9150326797385621,0.18010167029774873
0.9201161946259986,0.18010167029774873
0.925199709513435,0.1793754538852578
0.9302832244008714,0.17429193899782136
0.9353667392883079,0.1655773420479303
0.9404502541757443,0.15613652868554828
0.9448075526506899,0.11328976034858387
0.9498910675381264,0.1111111111111111
0.9549745824255628,0.10820624546114742
0.9600580973129993,0.10021786492374728
0.9651416122004357,0.053013798111837325
0.9702251270878722,0.05156136528685548
0.9753086419753086,0.050835148874364564
0.9803921568627451,0.05010893246187364
0.9854756717501816,0.04793028322440087
0.990559186637618,0.03776325344952796
0.9956427015250545,0.029774872912127815
1.0,0.0007262164124909223
