length,width
0.7707581227436823,0.20397111913357402
0.7743682310469314,0.19855595667870035
0.779783393501805,0.19855595667870035
0.7851985559566788,0.2003610108303249
0.7906137184115524,0.1967509025270758
0.796028880866426,0.19133574007220217
0.7996389891696751,0.19855595667870035
0.8050541516245487,0.20216606498194944
0.8104693140794224,0.20577617328519857
0.8158844765342961,0.2075812274368231
0.8194945848375451,0.20938628158844766
0.8249097472924187,0.20577617328519857
0.8303249097472925,0.18411552346570398
0.8357400722021661,0.18411552346570398
0.8411552346570397,0.18050541516245489
0.8447653429602888,0.16064981949458484
0.8501805054151624,0.17148014440433212
0.855595667870036,0.17509025270758122
0.8610108303249098,0.18050541516245489
0.8646209386281588,0.18050541516245489
0.8700361010830325,0.18050541516245489
0.8754512635379061,0.17689530685920576
0.8808664259927798,0.17509025270758122
0.8862815884476534,0.17148014440433212
0.8898916967509025,0.16967509025270758
0.8953068592057761,0.16606498194945848
0.9007220216606499,0.16064981949458484
0.9061371841155235,0.15162454873646208
0.9097472924187726,0.15342960288808663
0.9151624548736462,0.15162454873646208
0.9205776173285198,0.148014440433213
0.9259927797833936,0.14259927797833935
0.9314079422382672,0.13898916967509026
0.9350180505415162,0.13357400722021662
0.9404332129963899,0.13176895306859207
0.9458483754512635,0.12815884476534295
0.9512635379061372,0.1263537906137184
0.9548736462093863,0.12454873646209386
0.9602888086642599,0.12454873646209386
0.9657039711191335,0.12093862815884476
0.9711191335740073,0.11913357400722022
0.9765342960288809,0.11371841155234658
0.98014440433213,0.11010830324909747
0.9855595667870036,0.09927797833935018
0.9909747292418772,0.05415162454873646
0.9963898916967509,0.04332129963898917
1.0,0.018050541516245487
