length,width
0.6184889723134679,0.328015016424214
0.6236508681370249,0.32332238385734396
0.6283435007038949,0.3153449084936649
0.633505396527452,0.2646644767714688
0.6386672923510089,0.2613796339746598
0.6438291881745659,0.20882214922571563
0.6485218207414359,0.21304551853589865
0.6536837165649929,0.21726888784608164
0.65884561238855,0.22102299389957766
0.6635382449554199,0.22290004692632567
0.668700140778977,0.22430783669638668
0.6738620366025341,0.2261848897231347
0.678554669169404,0.22900046926325668
0.6837165649929611,0.23557015485687471
0.688878460816518,0.24354763022055373
0.694040356640075,0.24917878930079776
0.6987329892069452,0.25480994838104176
0.7038948850305021,0.2618488972313468
0.7090567808540591,0.2684185828249648
0.7137494134209291,0.2731112153918348
0.7189113092444861,0.2759267949319568
0.7240732050680432,0.27827311121539183
0.7292351008916003,0.27874237447207884
0.7339277334584702,0.27733458470201783
0.7390896292820273,0.2740497419052088
0.7442515251055842,0.2726419521351478
0.7489441576724543,0.2698263725950258
0.7541060534960112,0.24964805255748476
0.7592679493195683,0.2266541529798217
0.7639605818864383,0.24307836696386673
0.7691224777099953,0.2646644767714688
0.7742843735335523,0.28061942749882685
0.7794462693571094,0.2895354293758799
0.7841389019239794,0.2885969028625059
0.7893007977475364,0.2740497419052088
0.7944626935710934,0.2857813233223839
0.7991553261379634,0.29188174565931485
0.8043172219615204,0.29563585171281087
0.8094791177850774,0.2984514312529329
0.8141717503519474,0.2993899577663069
0.8193336461755045,0.2975129047395589
0.8244955419990615,0.29469732519943687
0.8296574378226185,0.29094321914594085
0.8343500703894885,0.2876583763491319
0.8395119662130455,0.28296574378226186
0.8446738620366026,0.27733458470201783
0.8493664946034726,0.2721726888784608
0.8545283904270295,0.2651337400281558
0.8596902862505866,0.25668700140778977
0.8648521820741436,0.20976067573908963
0.8695448146410136,0.18019709056780855
0.8747067104645706,0.18864382918817457
0.8798686062881277,0.1970905678085406
0.8845612388549977,0.2036602534021586
0.8897231346785547,0.21022993899577663
0.8948850305021117,0.21539183481933363
0.8995776630689817,0.21820741435945565
0.9047395588925387,0.21820741435945565
0.9099014547160957,0.21445330830595966
0.9150633505396527,0.20272172688878462
0.9197559831065227,0.17597372125762553
0.9249178789300798,0.17268887846081651
0.9300797747536368,0.1670577193805725
0.9347724073205068,0.1633036133270765
0.9399343031440638,0.16001877053026747
0.9450961989676209,0.15626466447677148
0.9497888315344909,0.15204129516658846
0.9549507273580479,0.1337400281557954
0.9601126231816048,0.09103707179727827
0.9652745190051619,0.07742843735335524
0.969967151572032,0.06945096198967621
0.9751290473955889,0.0652275926794932
0.9802909432191459,0.06006569685593618
0.9849835757860159,0.04786485218207415
0.990145471609573,0.04082590333176912
0.99530736743313,0.029094321914594087
1.0,0.0
